tstamp,Any Other,Coalition Majority,Coalition Minority,Labor Majority,Labor Minority
2025-03-02 07:05:05.445245,0.010701083739031897,0.3295771037496516,0.3009679801602721,0.05778585219077224,0.3009679801602721
2025-03-03 07:05:06.575560,0.010701083739031897,0.3295771037496516,0.3009679801602721,0.05778585219077224,0.3009679801602721
2025-03-04 07:05:17.138982,0.010701083739031897,0.3295771037496516,0.3009679801602721,0.05778585219077224,0.3009679801602721
2025-03-05 07:05:05.468597,0.010701083739031897,0.3295771037496516,0.3009679801602721,0.05778585219077224,0.3009679801602721
2025-03-06 07:05:04.890147,0.010701083739031897,0.3295771037496516,0.3009679801602721,0.05778585219077224,0.3009679801602721
2025-03-07 07:05:05.626420,0.010696487176370485,0.32089461529111457,0.2888051537620031,0.07876504193509176,0.30083870183541994
2025-03-08 07:05:06.347187,0.010696487176370485,0.32089461529111457,0.2888051537620031,0.07876504193509176,0.30083870183541994
2025-03-09 07:05:08.140979,0.010723860589812333,0.30160857908847183,0.28954423592493295,0.09651474530831099,0.30160857908847183
2025-03-10 07:05:05.576521,0.010723860589812333,0.30160857908847183,0.28954423592493295,0.09651474530831099,0.30160857908847183
2025-03-11 07:05:07.358157,0.010723860589812333,0.30160857908847183,0.28954423592493295,0.09651474530831099,0.30160857908847183
2025-03-12 07:05:05.686204,0.010723860589812333,0.30160857908847183,0.28954423592493295,0.09651474530831099,0.30160857908847183
2025-03-12 15:29:33.406679,0.010723860589812333,0.30160857908847183,0.28954423592493295,0.09651474530831099,0.30160857908847183
2025-03-13 20:29:27.084967,0.010723860589812333,0.30160857908847183,0.28954423592493295,0.09651474530831099,0.30160857908847183
2025-03-14 07:05:05.431968,0.010723860589812333,0.30160857908847183,0.28954423592493295,0.09651474530831099,0.30160857908847183
